Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-06-22 15:00:32 -0400,charge,#42424,master,online,paid,2025-06-24,2025-06-24,98.50,2.66,95.84,#35678451990621,card,98.50,USD,USD
2025-06-22 13:43:17 -0400,charge,#42423,visa,online,paid,2025-06-24,2025-06-24,113.00,3.01,109.99,#35677896704093,card,113.00,USD,USD
2025-06-22 13:30:44 -0400,charge,#42422,american_express,online,paid,2025-06-24,2025-06-24,102.00,3.77,98.23,#35677822812253,card,102.00,USD,USD
2025-06-22 12:07:06 -0400,charge,#42421,visa,online,paid,2025-06-24,2025-06-24,32.50,1.08,31.42,#35677199827037,card,32.50,USD,USD
2025-06-22 09:34:03 -0400,charge,#42420,visa,online,paid,2025-06-24,2025-06-24,32.50,1.08,31.42,#35676083322973,card,32.50,USD,USD
2025-06-22 09:34:00 -0400,charge,#42419,american_express,online,paid,2025-06-24,2025-06-24,117.39,4.29,113.10,#35675591966813,card,117.39,USD,USD
2025-06-21 23:54:15 -0400,charge,#42418,master,stripe_terminal,paid,2025-06-24,2025-06-24,17.12,0.41,16.71,#35672286527581,card,17.12,USD,USD
2025-06-21 22:31:41 -0400,charge,#42417,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,92.84,2.23,90.61,#35671745757277,card,92.84,USD,USD
2025-06-21 22:31:40 -0400,charge,#42416,visa,stripe_terminal,paid,2025-06-24,2025-06-24,31.65,0.76,30.89,#35671740842077,card,31.65,USD,USD
2025-06-21 22:31:38 -0400,charge,#42415,master,stripe_terminal,paid,2025-06-24,2025-06-24,683.63,16.41,667.22,#35671722557533,card,683.63,USD,USD
2025-06-21 22:29:45 -0400,charge,#42414,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35671678877789,card,40.09,USD,USD
2025-06-21 22:26:55 -0400,charge,#42413,visa,stripe_terminal,paid,2025-06-24,2025-06-24,61.17,1.47,59.70,#35671651680349,card,61.17,USD,USD
2025-06-21 22:23:30 -0400,charge,#42412,visa,stripe_terminal,paid,2025-06-24,2025-06-24,153.99,3.70,150.29,#35671629365341,card,153.99,USD,USD
2025-06-21 22:21:47 -0400,charge,#42411,visa,stripe_terminal,paid,2025-06-24,2025-06-24,36.93,0.89,36.04,#35671626809437,card,36.93,USD,USD
2025-06-21 22:21:13 -0400,charge,#42410,visa,stripe_terminal,paid,2025-06-24,2025-06-24,36.93,0.89,36.04,#35671620878429,card,36.93,USD,USD
2025-06-21 22:20:20 -0400,charge,#42409,visa,stripe_terminal,paid,2025-06-24,2025-06-24,79.13,1.90,77.23,#35671611834461,card,79.13,USD,USD
2025-06-21 22:18:52 -0400,charge,#42408,visa,stripe_terminal,paid,2025-06-24,2025-06-24,60.14,1.44,58.70,#35671605182557,card,60.14,USD,USD
2025-06-21 22:18:05 -0400,charge,#42407,visa,stripe_terminal,paid,2025-06-24,2025-06-24,75.96,1.82,74.14,#35671600463965,card,75.96,USD,USD
2025-06-21 22:17:04 -0400,charge,#42406,visa,stripe_terminal,paid,2025-06-24,2025-06-24,138.21,3.32,134.89,#35671585587293,card,138.21,USD,USD
2025-06-21 22:14:41 -0400,charge,#42405,master,stripe_terminal,paid,2025-06-24,2025-06-24,121.33,2.91,118.42,#35671563763805,card,121.33,USD,USD
2025-06-21 22:12:11 -0400,charge,#42404,master,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35671545643101,card,40.09,USD,USD
2025-06-21 22:08:39 -0400,charge,#42402,visa,stripe_terminal,paid,2025-06-24,2025-06-24,213.64,5.13,208.51,#35671526965341,card,213.64,USD,USD
2025-06-21 22:06:12 -0400,charge,#42401,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,150.87,3.62,147.25,#35671514579037,card,150.87,USD,USD
2025-06-21 22:04:53 -0400,charge,#42400,master,stripe_terminal,paid,2025-06-24,2025-06-24,63.30,1.52,61.78,#35671501373533,card,63.30,USD,USD
2025-06-21 22:03:47 -0400,charge,#42399,master,stripe_terminal,paid,2025-06-24,2025-06-24,109.70,2.63,107.07,#35671475159133,card,109.70,USD,USD
2025-06-21 22:00:15 -0400,charge,#42398,visa,stripe_terminal,paid,2025-06-24,2025-06-24,67.52,1.62,65.90,#35671464214621,card,67.52,USD,USD
2025-06-21 21:55:19 -0400,charge,#42397,master,stripe_terminal,paid,2025-06-24,2025-06-24,36.93,0.89,36.04,#35671424434269,card,36.93,USD,USD
2025-06-21 21:52:59 -0400,charge,#42396,master,stripe_terminal,paid,2025-06-24,2025-06-24,134.79,3.23,131.56,#35669285830749,card,134.79,USD,USD
2025-06-21 18:48:05 -0400,charge,#42395,master,online,paid,2025-06-24,2025-06-24,70.00,1.98,68.02,#35670102605917,card,70.00,USD,USD
2025-06-21 18:36:39 -0400,charge,#42394,master,online,paid,2025-06-24,2025-06-24,129.00,3.40,125.60,#35670214901853,card,129.00,USD,USD
2025-06-21 18:21:08 -0400,charge,#42393,american_express,online,paid,2025-06-24,2025-06-24,110.00,4.04,105.96,#35670115483741,card,110.00,USD,USD
2025-06-21 16:29:17 -0400,charge,#42392,master,stripe_terminal,paid,2025-06-24,2025-06-24,11.61,0.28,11.33,#35669225472093,card,11.61,USD,USD
2025-06-21 16:20:24 -0400,charge,#42391,master,stripe_terminal,paid,2025-06-24,2025-06-24,10.55,0.25,10.30,#35669220327517,card,10.55,USD,USD
2025-06-21 16:18:25 -0400,charge,#42390,master,stripe_terminal,paid,2025-06-24,2025-06-24,54.86,1.32,53.54,#35669100298333,card,54.86,USD,USD
2025-06-21 16:02:05 -0400,charge,#42389,visa,online,paid,2025-06-24,2025-06-24,43.50,1.34,42.16,#35669170716765,card,43.50,USD,USD
2025-06-21 16:01:44 -0400,charge,#42387,visa,stripe_terminal,paid,2025-06-24,2025-06-24,24.30,0.58,23.72,#35669069561949,card,24.30,USD,USD
2025-06-21 16:01:02 -0400,charge,#42386,visa,stripe_terminal,paid,2025-06-24,2025-06-24,31.80,0.76,31.04,#35668927217757,card,31.80,USD,USD
2025-06-21 15:59:13 -0400,charge,#42388,master,online,paid,2025-06-24,2025-06-24,130.00,3.42,126.58,#35669177073757,card,130.00,USD,USD
2025-06-21 15:57:28 -0400,charge,#42385,visa,stripe_terminal,paid,2025-06-24,2025-06-24,25.32,0.61,24.71,#35669065007197,card,25.32,USD,USD
2025-06-21 15:44:15 -0400,charge,#42382,master,stripe_terminal,paid,2025-06-24,2025-06-24,7.60,0.18,7.42,#35668838514781,card,7.60,USD,USD
2025-06-21 15:41:08 -0400,charge,#42381,visa,stripe_terminal,paid,2025-06-24,2025-06-24,29.69,0.71,28.98,#35668921352285,card,29.69,USD,USD
2025-06-21 15:36:45 -0400,charge,#42380,visa,stripe_terminal,paid,2025-06-24,2025-06-24,96.41,2.31,94.10,#35668799389789,card,96.41,USD,USD
2025-06-21 15:30:47 -0400,charge,#42378,visa,stripe_terminal,paid,2025-06-24,2025-06-24,29.53,0.71,28.82,#35668865974365,card,29.53,USD,USD
2025-06-21 15:25:56 -0400,charge,#42376,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35668834254941,card,40.09,USD,USD
2025-06-21 15:25:22 -0400,charge,#42375,visa,stripe_terminal,paid,2025-06-24,2025-06-24,102.34,2.46,99.88,#35668823244893,card,102.34,USD,USD
2025-06-21 15:25:09 -0400,charge,#42374,master,stripe_terminal,paid,2025-06-24,2025-06-24,5.35,0.13,5.22,#35668816494685,card,5.35,USD,USD
2025-06-21 15:23:09 -0400,charge,#42372,master,stripe_terminal,paid,2025-06-24,2025-06-24,19.11,0.46,18.65,#35668462567517,card,19.11,USD,USD
2025-06-21 15:19:40 -0400,charge,#42371,master,stripe_terminal,paid,2025-06-24,2025-06-24,26.36,0.63,25.73,#35668279918685,card,26.36,USD,USD
2025-06-21 14:49:21 -0400,charge,#42370,visa,manual,paid,2025-06-24,2025-06-24,157.74,4.09,153.65,#35668670546013,card,157.74,USD,USD
2025-06-21 14:34:36 -0400,charge,#42369,visa,stripe_terminal,paid,2025-06-24,2025-06-24,5.40,0.13,5.27,#35668460863581,card,5.40,USD,USD
2025-06-21 14:21:28 -0400,charge,#42368,visa,stripe_terminal,paid,2025-06-24,2025-06-24,116.05,2.79,113.26,#35668363706461,card,116.05,USD,USD
2025-06-21 14:20:14 -0400,charge,#42367,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35668191903837,card,40.09,USD,USD
2025-06-21 14:05:38 -0400,charge,#42366,master,stripe_terminal,paid,2025-06-24,2025-06-24,93.90,2.25,91.65,#35668181450845,card,93.90,USD,USD
2025-06-21 13:58:15 -0400,charge,#42365,visa,stripe_terminal,paid,2025-06-24,2025-06-24,8.52,0.20,8.32,#35668137312349,card,8.52,USD,USD
2025-06-21 13:55:42 -0400,charge,#42363,visa,stripe_terminal,paid,2025-06-24,2025-06-24,90.72,2.18,88.54,#35667995557981,card,90.72,USD,USD
2025-06-21 13:50:40 -0400,charge,#42362,visa,stripe_terminal,paid,2025-06-24,2025-06-24,10.21,0.25,9.96,#35668128596061,card,10.21,USD,USD
2025-06-21 13:49:32 -0400,charge,#42361,visa,stripe_terminal,paid,2025-06-24,2025-06-24,3.17,0.08,3.09,#35668123549789,card,3.17,USD,USD
2025-06-21 13:48:33 -0400,charge,#42360,visa,stripe_terminal,paid,2025-06-24,2025-06-24,5.22,0.13,5.09,#35667994050653,card,5.22,USD,USD
2025-06-21 13:31:45 -0400,charge,#42359,visa,stripe_terminal,paid,2025-06-24,2025-06-24,15.21,0.37,14.84,#35667960725597,card,15.21,USD,USD
2025-06-21 13:31:11 -0400,charge,#42358,master,stripe_terminal,paid,2025-06-24,2025-06-24,31.65,0.76,30.89,#35667969966173,card,31.65,USD,USD
2025-06-21 13:27:49 -0400,charge,#42356,visa,stripe_terminal,paid,2025-06-24,2025-06-24,15.70,0.38,15.32,#35667847118941,card,15.70,USD,USD
2025-06-21 13:26:10 -0400,charge,#42355,master,stripe_terminal,paid,2025-06-24,2025-06-24,18.97,0.46,18.51,#35667929661533,card,18.97,USD,USD
2025-06-21 13:25:04 -0400,charge,#42354,visa,stripe_terminal,paid,2025-06-24,2025-06-24,92.24,2.21,90.03,#35667790594141,card,92.24,USD,USD
2025-06-21 13:21:24 -0400,charge,#42353,master,stripe_terminal,paid,2025-06-24,2025-06-24,247.40,5.94,241.46,#35667861471325,card,247.40,USD,USD
2025-06-21 13:14:47 -0400,charge,#42352,visa,stripe_terminal,paid,2025-06-24,2025-06-24,67.52,1.62,65.90,#35667792920669,card,67.52,USD,USD
2025-06-21 13:12:37 -0400,charge,#42351,visa,stripe_terminal,paid,2025-06-24,2025-06-24,10.21,0.25,9.96,#35667522191453,card,10.21,USD,USD
2025-06-21 13:05:46 -0400,charge,#42350,master,stripe_terminal,paid,2025-06-24,2025-06-24,79.13,1.90,77.23,#35667501744221,card,79.13,USD,USD
2025-06-21 13:04:43 -0400,charge,#42349,visa,stripe_terminal,paid,2025-06-24,2025-06-24,50.64,1.22,49.42,#35667762380893,card,50.64,USD,USD
2025-06-21 13:01:24 -0400,charge,#42348,visa,stripe_terminal,paid,2025-06-24,2025-06-24,75.96,1.82,74.14,#35667753369693,card,75.96,USD,USD
2025-06-21 12:57:24 -0400,charge,#42347,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,150.65,3.62,147.03,#35667483197533,card,150.65,USD,USD
2025-06-21 12:41:05 -0400,charge,#42346,master,online,paid,2025-06-23,2025-06-21,236.00,5.96,230.04,#35667691864157,card,236.00,USD,USD
2025-06-21 12:29:33 -0400,charge,#42345,visa,stripe_terminal,paid,2025-06-24,2025-06-24,5.40,0.13,5.27,#35667514622045,card,5.40,USD,USD
2025-06-21 12:27:02 -0400,charge,#42344,visa,stripe_terminal,paid,2025-06-24,2025-06-24,44.31,1.06,43.25,#35667480150109,card,44.31,USD,USD
2025-06-21 12:24:27 -0400,charge,#42343,visa,stripe_terminal,paid,2025-06-24,2025-06-24,42.20,1.01,41.19,#35667365101661,card,42.20,USD,USD
2025-06-21 12:23:46 -0400,charge,#42342,visa,stripe_terminal,paid,2025-06-24,2025-06-24,137.15,3.29,133.86,#35667343736925,card,137.15,USD,USD
2025-06-21 12:13:34 -0400,charge,#42341,visa,stripe_terminal,paid,2025-06-24,2025-06-24,15.43,0.37,15.06,#35667391938653,card,15.43,USD,USD
2025-06-21 12:11:55 -0400,charge,#42340,visa,stripe_terminal,paid,2025-06-24,2025-06-24,31.65,0.76,30.89,#35667317817437,card,31.65,USD,USD
2025-06-21 12:08:58 -0400,charge,#42339,visa,stripe_terminal,paid,2025-06-24,2025-06-24,164.06,3.94,160.12,#35667356647517,card,164.06,USD,USD
2025-06-21 12:06:02 -0400,charge,#42338,visa,stripe_terminal,paid,2025-06-24,2025-06-24,35.87,0.86,35.01,#35667315228765,card,35.87,USD,USD
2025-06-21 12:01:22 -0400,charge,#42337,visa,stripe_terminal,paid,2025-06-24,2025-06-24,8.82,0.21,8.61,#35667292389469,card,8.82,USD,USD
2025-06-21 11:59:43 -0400,charge,#42336,visa,stripe_terminal,paid,2025-06-24,2025-06-24,197.80,4.75,193.05,#35667242188893,card,197.80,USD,USD
2025-06-21 11:59:41 -0400,charge,#42335,master,stripe_terminal,paid,2025-06-24,2025-06-24,12.77,0.31,12.46,#35667276595293,card,12.77,USD,USD
2025-06-21 11:57:41 -0400,charge,#42334,master,stripe_terminal,paid,2025-06-24,2025-06-24,20.79,0.50,20.29,#35667201359965,card,20.79,USD,USD
2025-06-21 11:56:33 -0400,charge,#42333,visa,stripe_terminal,paid,2025-06-24,2025-06-24,26.38,0.63,25.75,#35667262963805,card,26.38,USD,USD
2025-06-21 11:55:26 -0400,charge,#42332,visa,stripe_terminal,paid,2025-06-24,2025-06-24,26.38,0.63,25.75,#35667257557085,card,26.38,USD,USD
2025-06-21 11:54:08 -0400,charge,#42331,master,stripe_terminal,paid,2025-06-24,2025-06-24,122.38,2.94,119.44,#35667246055517,card,122.38,USD,USD
2025-06-21 11:52:40 -0400,charge,#42330,master,stripe_terminal,paid,2025-06-24,2025-06-24,86.51,2.08,84.43,#35667233341533,card,86.51,USD,USD
2025-06-21 11:51:10 -0400,charge,#42328,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35667227738205,card,40.09,USD,USD
2025-06-21 11:50:52 -0400,charge,#42327,master,stripe_terminal,paid,2025-06-24,2025-06-24,75.96,1.82,74.14,#35667221708893,card,75.96,USD,USD
2025-06-21 11:46:00 -0400,charge,#42324,master,stripe_terminal,paid,2025-06-24,2025-06-24,115.01,2.76,112.25,#35667179208797,card,115.01,USD,USD
2025-06-21 11:32:06 -0400,charge,#42326,visa,online,paid,2025-06-23,2025-06-21,40.76,1.28,39.48,#35667157909597,card,40.76,USD,USD
2025-06-21 11:20:56 -0400,charge,#42322,visa,online,paid,2025-06-24,2025-06-24,34.88,1.14,33.74,#35667118850141,card,34.88,USD,USD
2025-06-21 11:14:36 -0400,charge,#42321,visa,stripe_terminal,paid,2025-06-24,2025-06-24,14.44,0.35,14.09,#35666880790621,card,14.44,USD,USD
2025-06-21 11:03:30 -0400,charge,#42320,visa,stripe_terminal,paid,2025-06-24,2025-06-24,3.75,0.09,3.66,#35666840780893,card,3.75,USD,USD
2025-06-21 10:30:58 -0400,charge,#42318,visa,online,paid,2025-06-24,2025-06-24,33.00,1.09,31.91,#35615035490397,card,33.00,USD,USD
2025-06-21 10:19:44 -0400,charge,#42317,visa,stripe_terminal,paid,2025-06-24,2025-06-24,75.36,1.81,73.55,#35662080442461,card,75.36,USD,USD
2025-06-20 22:46:08 -0400,charge,#42316,visa,stripe_terminal,paid,2025-06-24,2025-06-24,14.77,0.35,14.42,#35662074806365,card,14.77,USD,USD
2025-06-20 22:41:07 -0400,charge,#42315,visa,stripe_terminal,paid,2025-06-24,2025-06-24,53.81,1.29,52.52,#35662037483613,card,53.81,USD,USD
2025-06-20 22:40:30 -0400,charge,#42314,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,103.39,2.48,100.91,#35662034829405,card,103.39,USD,USD
2025-06-20 22:39:26 -0400,charge,#42313,visa,stripe_terminal,paid,2025-06-24,2025-06-24,72.34,1.74,70.60,#35662021853277,card,72.34,USD,USD
2025-06-20 22:38:02 -0400,charge,#42312,discover,stripe_terminal,paid,2025-06-24,2025-06-24,116.05,2.79,113.26,#35662015234141,card,116.05,USD,USD
2025-06-20 22:35:59 -0400,charge,#42310,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35662001635421,card,40.09,USD,USD
2025-06-20 22:35:24 -0400,charge,#42309,master,stripe_terminal,paid,2025-06-24,2025-06-24,67.52,1.62,65.90,#35661996949597,card,67.52,USD,USD
2025-06-20 22:34:40 -0400,charge,#42308,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,79.13,1.90,77.23,#35661991379037,card,79.13,USD,USD
2025-06-20 22:33:53 -0400,charge,#42307,visa,stripe_terminal,paid,2025-06-24,2025-06-24,135.05,3.24,131.81,#35661985710173,card,135.05,USD,USD
2025-06-20 22:32:48 -0400,charge,#42306,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,251.59,6.04,245.55,#35661964312669,card,251.59,USD,USD
2025-06-20 22:30:12 -0400,charge,#42305,visa,stripe_terminal,paid,2025-06-24,2025-06-24,36.93,0.89,36.04,#35661957005405,card,36.93,USD,USD
2025-06-20 22:29:02 -0400,charge,#42304,visa,stripe_terminal,paid,2025-06-24,2025-06-24,41.68,1.00,40.68,#35661943865437,card,41.68,USD,USD
2025-06-20 22:28:49 -0400,refund,#42311,visa,online,paid,2025-06-24,2025-06-24,-9.28,0.00,-9.28,#35662004289629,card,9.28,USD,USD
2025-06-20 22:28:25 -0400,charge,#42311,visa,stripe_terminal,paid,2025-06-24,2025-06-24,64.89,1.56,63.33,#35662004289629,card,64.89,USD,USD
2025-06-20 22:27:45 -0400,charge,#42303,visa,stripe_terminal,paid,2025-06-24,2025-06-24,82.29,1.97,80.32,#35661928857693,card,82.29,USD,USD
2025-06-20 22:24:43 -0400,charge,#42302,visa,stripe_terminal,paid,2025-06-24,2025-06-24,151.88,3.65,148.23,#35661813579869,card,151.88,USD,USD
2025-06-20 22:09:53 -0400,charge,#42301,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,475.27,11.41,463.86,#35661767376989,card,475.27,USD,USD
2025-06-20 22:02:46 -0400,charge,#42300,master,stripe_terminal,paid,2025-06-24,2025-06-24,47.48,1.14,46.34,#35659312136285,card,47.48,USD,USD
2025-06-20 21:03:13 -0400,charge,#42299,visa,online,paid,2025-06-22,2025-06-21,100.00,2.70,97.30,#35661417218141,card,100.00,USD,USD
2025-06-20 19:52:37 -0400,charge,#42298,visa,online,paid,2025-06-24,2025-06-24,294.00,7.36,286.64,#35660939690077,card,294.00,USD,USD
2025-06-20 16:57:29 -0400,charge,#42297,visa,online,paid,2025-06-24,2025-06-24,39.48,1.25,38.23,#35659702108253,card,39.48,USD,USD
2025-06-20 16:15:17 -0400,charge,#42296,visa,stripe_terminal,paid,2025-06-24,2025-06-24,16.88,0.41,16.47,#35659212324957,card,16.88,USD,USD
2025-06-20 15:58:02 -0400,charge,#42295,visa,stripe_terminal,paid,2025-06-24,2025-06-24,27.43,0.66,26.77,#35659202986077,card,27.43,USD,USD
2025-06-20 15:45:40 -0400,charge,#42293,visa,stripe_terminal,paid,2025-06-24,2025-06-24,40.09,0.96,39.13,#35658768056413,card,40.09,USD,USD
2025-06-20 15:42:00 -0400,charge,#42292,master,stripe_terminal,paid,2025-06-24,2025-06-24,12.77,0.31,12.46,#35658844209245,card,12.77,USD,USD
2025-06-20 15:32:51 -0400,charge,#42294,visa,online,paid,2025-06-24,2025-06-24,56.50,1.66,54.84,#35659104649309,card,56.50,USD,USD
2025-06-20 15:10:50 -0400,charge,#42291,visa,online,paid,2025-06-24,2025-06-24,150.00,3.90,146.10,#35658937303133,card,150.00,USD,USD
2025-06-20 15:05:35 -0400,charge,#42290,visa,stripe_terminal,paid,2025-06-24,2025-06-24,9.35,0.22,9.13,#35658794172509,card,9.35,USD,USD
2025-06-20 15:03:23 -0400,charge,#42289,visa,stripe_terminal,paid,2025-06-24,2025-06-24,18.38,0.44,17.94,#35658779197533,card,18.38,USD,USD
2025-06-20 14:59:46 -0400,charge,#42288,discover,stripe_terminal,paid,2025-06-24,2025-06-24,94.29,2.26,92.03,#35658206249053,card,94.29,USD,USD
2025-06-20 14:28:47 -0400,charge,#42286,visa,stripe_terminal,paid,2025-06-24,2025-06-24,19.51,0.47,19.04,#35658530652253,card,19.51,USD,USD
2025-06-20 14:12:37 -0400,charge,#42284,visa,stripe_terminal,paid,2025-06-24,2025-06-24,29.95,0.72,29.23,#35658321854557,card,29.95,USD,USD
2025-06-20 14:09:01 -0400,charge,#42283,master,stripe_terminal,paid,2025-06-24,2025-06-24,13.72,0.33,13.39,#35657104490589,card,13.72,USD,USD
2025-06-20 14:00:43 -0400,charge,#42282,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,15.34,0.37,14.97,#35658256187485,card,15.34,USD,USD
2025-06-20 13:51:39 -0400,charge,#42281,visa,stripe_terminal,paid,2025-06-24,2025-06-24,19.30,0.46,18.84,#35658213294173,card,19.30,USD,USD
2025-06-20 13:47:10 -0400,charge,#42280,visa,stripe_terminal,paid,2025-06-24,2025-06-24,3.75,0.09,3.66,#35658119610461,card,3.75,USD,USD
2025-06-20 13:46:03 -0400,charge,#42279,visa,stripe_terminal,paid,2025-06-24,2025-06-24,16.88,0.41,16.47,#35658148282461,card,16.88,USD,USD
2025-06-20 13:38:51 -0400,charge,#42278,visa,stripe_terminal,paid,2025-06-24,2025-06-24,26.38,0.63,25.75,#35658102997085,card,26.38,USD,USD
2025-06-20 13:35:04 -0400,charge,#42277,visa,stripe_terminal,paid,2025-06-24,2025-06-24,4.86,0.12,4.74,#35658115383389,card,4.86,USD,USD
2025-06-20 13:32:57 -0400,charge,#42275,visa,stripe_terminal,paid,2025-06-24,2025-06-24,71.74,1.72,70.02,#35658058530909,card,71.74,USD,USD
2025-06-20 13:27:22 -0400,charge,#42274,visa,stripe_terminal,paid,2025-06-24,2025-06-24,31.65,0.76,30.89,#35658044768349,card,31.65,USD,USD
2025-06-20 13:24:29 -0400,charge,#42273,visa,stripe_terminal,paid,2025-06-24,2025-06-24,102.34,2.46,99.88,#35658023305309,card,102.34,USD,USD
2025-06-20 13:09:58 -0400,charge,#42270,american_express,stripe_terminal,paid,2025-06-24,2025-06-24,15.83,0.38,15.45,#35657903177821,card,15.83,USD,USD
2025-06-20 13:06:53 -0400,charge,#42269,visa,stripe_terminal,paid,2025-06-24,2025-06-24,68.73,1.65,67.08,#35657686220893,card,68.73,USD,USD
2025-06-20 13:06:16 -0400,charge,#42272,visa,online,paid,2025-06-24,2025-06-24,236.00,5.96,230.04,#35657993715805,card,236.00,USD,USD
2025-06-20 12:59:37 -0400,charge,#42271,master,online,paid,2025-06-22,2025-06-20,323.97,8.08,315.89,#35657946660957,card,323.97,USD,USD
2025-06-20 12:41:25 -0400,charge,#42268,visa,stripe_terminal,paid,2025-06-24,2025-06-24,21.10,0.51,20.59,#35657667149917,card,21.10,USD,USD
2025-06-20 12:30:53 -0400,charge,#42266,visa,stripe_terminal,paid,2025-06-24,2025-06-24,9.09,0.22,8.87,#35657246441565,card,9.09,USD,USD
2025-06-20 12:20:32 -0400,charge,#42265,visa,stripe_terminal,paid,2025-06-24,2025-06-24,87.04,2.09,84.95,#35657092399197,card,87.04,USD,USD
2025-06-20 12:16:56 -0400,charge,#42267,visa,online,paid,2025-06-24,2025-06-24,126.00,3.32,122.68,#35657594568797,card,126.00,USD,USD
2025-06-20 12:00:58 -0400,charge,#42264,visa,online,paid,2025-06-24,2025-06-24,95.00,2.58,92.42,#35657463988317,card,95.00,USD,USD
2025-06-20 11:43:23 -0400,charge,#42263,visa,stripe_terminal,paid,2025-06-24,2025-06-24,24.52,0.59,23.93,#35657219244125,card,24.52,USD,USD
2025-06-20 11:39:22 -0400,charge,#42262,visa,stripe_terminal,paid,2025-06-24,2025-06-24,7.50,0.18,7.32,#35657154199645,card,7.50,USD,USD
2025-06-20 11:24:12 -0400,charge,#42260,visa,stripe_terminal,paid,2025-06-24,2025-06-24,18.48,0.44,18.04,#35650163834973,card,18.48,USD,USD
